purchase_year_month,product_display_id,product_category_name_english,revenue,orders,units_sold
2018-08,PROD-005874,computers_accessories,104.17,2,2
2018-08,PROD-030065,stationery,104.11,1,1
2018-08,PROD-019011,housewares,104.11,1,1
2018-08,PROD-003677,baby,104.07,1,1
2018-08,PROD-009376,home_appliances,104.0,2,2
2018-08,PROD-015111,furniture_decor,104.0,1,2
2018-08,PROD-021671,bed_bath_table,103.93,1,1
2018-08,PROD-017673,toys,103.86,1,2
2018-08,PROD-023143,bed_bath_table,103.83,1,1
2018-08,PROD-021105,unknown,103.68,1,1
2018-08,PROD-002868,cine_photo,103.59,1,1
2018-08,PROD-032896,health_beauty,103.52,3,4
2018-08,PROD-021673,sports_leisure,103.45,1,1
2018-08,PROD-003515,baby,103.35,1,1
2018-08,PROD-020585,sports_leisure,103.27,1,1
2018-08,PROD-002696,bed_bath_table,103.26,1,1
2018-08,PROD-011307,health_beauty,103.26,1,1
2018-08,PROD-023460,housewares,103.26,1,1
2018-08,PROD-023615,bed_bath_table,103.26,1,1
2018-08,PROD-017545,health_beauty,103.24,1,1
2018-08,PROD-019499,sports_leisure,103.2,1,1
2018-08,PROD-022691,musical_instruments,103.2,1,1
2018-08,PROD-027938,fashion_bags_accessories,103.19,1,1
2018-08,PROD-026056,auto,103.04,1,2
2018-08,PROD-021446,bed_bath_table,102.99,1,1
2018-08,PROD-014728,sports_leisure,102.94,1,2
2018-08,PROD-028157,sports_leisure,102.84,1,2
2018-08,PROD-025977,furniture_decor,102.78,1,1
2018-08,PROD-009395,housewares,102.75,1,1
2018-08,PROD-025048,furniture_living_room,102.59,1,1
2018-08,PROD-030945,furniture_decor,102.57,1,1
2018-08,PROD-023066,sports_leisure,102.53,1,1
2018-08,PROD-027670,computers_accessories,102.39,1,1
2018-08,PROD-024955,health_beauty,102.35,1,1
2018-08,PROD-008816,luggage_accessories,102.29,1,1
2018-08,PROD-030736,bed_bath_table,102.27,1,1
2018-08,PROD-010860,cool_stuff,101.79,1,1
2018-08,PROD-026903,perfumery,101.77,1,1
2018-08,PROD-023454,housewares,101.73,1,1
2018-08,PROD-028849,bed_bath_table,101.68,1,1
2018-08,PROD-013779,baby,101.64,1,1
2018-08,PROD-004834,bed_bath_table,101.55,1,1
2018-08,PROD-002314,pet_shop,101.39,1,1
2018-08,PROD-032349,stationery,101.37,1,1
2018-08,PROD-021417,bed_bath_table,101.36,1,1
2018-08,PROD-004865,bed_bath_table,101.34,1,1
2018-08,PROD-025199,pet_shop,101.31,1,1
2018-08,PROD-031218,toys,101.28,2,2
2018-08,PROD-014680,health_beauty,100.9,2,2
2018-08,PROD-019714,sports_leisure,100.9,2,2
2018-08,PROD-027674,housewares,100.86,1,2
2018-08,PROD-008653,computers_accessories,100.67,1,1
2018-08,PROD-021589,perfumery,100.64,1,2
2018-08,PROD-020063,unknown,100.63,1,1
2018-08,PROD-000411,pet_shop,100.51,1,1
2018-08,PROD-004399,books_technical,100.46,2,2
2018-08,PROD-004788,construction_tools_construction,100.44,1,2
2018-08,PROD-000450,health_beauty,100.35,1,1
2018-08,PROD-012417,health_beauty,100.26,1,3
2018-08,PROD-015720,stationery,100.19,1,1
2018-08,PROD-000009,bed_bath_table,100.09,1,1
2018-08,PROD-014857,toys,99.96,2,4
2018-08,PROD-025296,sports_leisure,99.91,1,1
2018-08,PROD-032791,health_beauty,99.83,2,2
2018-08,PROD-011828,bed_bath_table,99.75,1,1
2018-08,PROD-019068,computers_accessories,99.74,1,1
2018-08,PROD-012190,furniture_decor,99.7,1,1
2018-08,PROD-000886,home_construction,99.65,1,1
2018-08,PROD-002544,air_conditioning,99.65,1,1
2018-08,PROD-012978,bed_bath_table,99.65,1,1
2018-08,PROD-020608,cool_stuff,99.65,1,1
2018-08,PROD-012018,construction_tools_lights,99.6,1,1
2018-08,PROD-004934,toys,99.52,2,2
2018-08,PROD-020728,pet_shop,99.44,1,1
2018-08,PROD-026387,garden_tools,99.38,1,1
2018-08,PROD-020642,sports_leisure,99.32,2,2
2018-08,PROD-011137,luggage_accessories,99.28,1,1
2018-08,PROD-027476,furniture_decor,99.23,1,1
2018-08,PROD-004169,health_beauty,99.19,3,3
2018-08,PROD-022578,stationery,99.16,1,1
2018-08,PROD-009790,health_beauty,99.14,1,1
2018-08,PROD-022574,baby,99.13,1,1
2018-08,PROD-018867,health_beauty,99.05,1,1
2018-08,PROD-006200,health_beauty,98.9,2,2
2018-08,PROD-022185,bed_bath_table,98.83,2,2
2018-08,PROD-021443,computers_accessories,98.72,2,2
2018-08,PROD-019080,consoles_games,98.68,3,3
2018-08,PROD-002210,sports_leisure,98.67,1,1
2018-08,PROD-026632,toys,98.65,1,1
2018-08,PROD-012521,housewares,98.63,1,1
2018-08,PROD-031791,housewares,98.61,1,1
2018-08,PROD-006751,fashion_bags_accessories,98.56,1,1
2018-08,PROD-006822,health_beauty,98.56,1,1
2018-08,PROD-010248,telephony,98.56,1,1
2018-08,PROD-015064,watches_gifts,98.56,1,1
2018-08,PROD-021003,perfumery,98.56,2,2
2018-08,PROD-022359,sports_leisure,98.56,1,1
2018-08,PROD-028126,computers_accessories,98.47,1,1
2018-08,PROD-003648,health_beauty,98.45,1,1
2018-08,PROD-008328,construction_tools_lights,98.45,1,1
2018-08,PROD-002907,baby,98.35,1,1
2018-08,PROD-022420,fashion_bags_accessories,98.35,1,1
2018-08,PROD-016384,auto,98.24,1,2
2018-08,PROD-010580,health_beauty,98.23,1,1
2018-08,PROD-021402,health_beauty,98.23,1,1
2018-08,PROD-009889,bed_bath_table,98.22,1,1
2018-08,PROD-014775,toys,98.15,1,1
2018-08,PROD-008883,costruction_tools_garden,98.04,1,2
2018-08,PROD-021321,bed_bath_table,97.99,1,1
2018-08,PROD-015986,electronics,97.9,1,1
2018-08,PROD-029061,housewares,97.89,1,1
2018-08,PROD-009660,watches_gifts,97.88,1,1
2018-08,PROD-015537,cine_photo,97.88,1,1
2018-08,PROD-011702,housewares,97.87,1,1
2018-08,PROD-012105,bed_bath_table,97.86,1,2
2018-08,PROD-027242,perfumery,97.79,1,1
2018-08,PROD-028534,furniture_decor,97.66,1,2
2018-08,PROD-022945,sports_leisure,97.57,1,1
2018-08,PROD-025697,sports_leisure,97.52,1,1
2018-08,PROD-007952,bed_bath_table,97.44,1,1
2018-08,PROD-017522,toys,97.36,1,1
2018-08,PROD-028169,health_beauty,97.32,1,1
2018-08,PROD-010572,pet_shop,96.98,1,1
2018-08,PROD-030822,toys,96.95,1,1
2018-08,PROD-002505,health_beauty,96.77,1,1
2018-08,PROD-031651,computers_accessories,96.77,1,1
2018-08,PROD-013412,telephony,96.74,1,1
2018-08,PROD-028841,sports_leisure,96.69,1,1
2018-08,PROD-027383,sports_leisure,96.68,1,1
2018-08,PROD-003743,bed_bath_table,96.67,1,1
2018-08,PROD-017017,health_beauty,96.66,1,1
2018-08,PROD-026624,auto,96.65,1,1
2018-08,PROD-028555,bed_bath_table,96.6,2,2
2018-08,PROD-031279,baby,96.6,1,2
2018-08,PROD-013051,stationery,96.55,1,1
2018-08,PROD-013696,bed_bath_table,96.43,1,1
2018-08,PROD-026505,watches_gifts,96.42,2,2
2018-08,PROD-011331,housewares,96.41,1,1
2018-08,PROD-008656,sports_leisure,96.4,1,1
2018-08,PROD-032713,bed_bath_table,96.32,1,1
2018-08,PROD-008755,bed_bath_table,96.21,1,1
2018-08,PROD-013591,small_appliances_home_oven_and_coffee,96.17,1,1
2018-08,PROD-011489,sports_leisure,96.06,1,2
2018-08,PROD-012145,construction_tools_construction,96.05,1,1
2018-08,PROD-013390,construction_tools_construction,96.05,1,1
2018-08,PROD-003569,furniture_decor,96.03,1,1
2018-08,PROD-007167,computers_accessories,95.87,1,1
2018-08,PROD-004013,housewares,95.85,1,1
2018-08,PROD-032222,bed_bath_table,95.83,1,1
2018-08,PROD-025314,sports_leisure,95.65,1,1
2018-08,PROD-006377,fashion_bags_accessories,95.56,1,1
2018-08,PROD-008560,toys,95.56,1,1
2018-08,PROD-019628,housewares,95.56,1,1
2018-08,PROD-002720,bed_bath_table,95.29,1,1
2018-08,PROD-008458,perfumery,95.13,1,1
2018-08,PROD-000389,furniture_decor,94.87,1,1
2018-08,PROD-008042,furniture_decor,94.87,1,1
2018-08,PROD-001275,sports_leisure,94.83,1,1
2018-08,PROD-017220,bed_bath_table,94.77,1,1
2018-08,PROD-025302,housewares,94.72,1,1
2018-08,PROD-012421,bed_bath_table,94.71,1,1
2018-08,PROD-012771,construction_tools_construction,94.71,1,1
2018-08,PROD-032664,sports_leisure,94.71,1,1
2018-08,PROD-019735,auto,94.66,1,1
2018-08,PROD-016138,computers_accessories,94.63,1,1
2018-08,PROD-012343,health_beauty,94.61,2,2
2018-08,PROD-007837,auto,94.49,1,1
2018-08,PROD-031096,sports_leisure,94.47,1,1
2018-08,PROD-008576,telephony,94.28,3,3
2018-08,PROD-014520,electronics,94.15,1,1
2018-08,PROD-002487,furniture_living_room,94.14,1,1
2018-08,PROD-009989,bed_bath_table,94.14,1,1
2018-08,PROD-002851,baby,94.1,1,1
2018-08,PROD-023767,bed_bath_table,94.04,1,1
2018-08,PROD-024775,auto,94.04,1,1
2018-08,PROD-015618,stationery,93.86,1,1
2018-08,PROD-005745,garden_tools,93.85,1,1
2018-08,PROD-020136,housewares,93.83,1,1
2018-08,PROD-013102,computers_accessories,93.8,1,1
2018-08,PROD-003221,housewares,93.63,3,3
2018-08,PROD-032353,baby,93.62,1,1
2018-08,PROD-006543,health_beauty,93.54,1,1
2018-08,PROD-022848,pet_shop,93.54,1,1
2018-08,PROD-029142,bed_bath_table,93.54,2,2
2018-08,PROD-000212,bed_bath_table,93.52,1,1
2018-08,PROD-024930,health_beauty,93.32,1,1
2018-08,PROD-029928,health_beauty,93.25,1,1
2018-08,PROD-010432,fashion_bags_accessories,93.24,1,1
2018-08,PROD-009898,party_supplies,93.19,1,1
2018-08,PROD-013761,health_beauty,93.19,1,1
2018-08,PROD-031871,health_beauty,93.19,1,1
2018-08,PROD-005656,computers_accessories,93.18,1,2
2018-08,PROD-004387,housewares,93.12,1,1
2018-08,PROD-017480,sports_leisure,93.12,1,1
2018-08,PROD-023855,electronics,93.12,1,3
2018-08,PROD-025943,bed_bath_table,93.12,1,1
2018-08,PROD-003700,housewares,93.06,2,3
2018-08,PROD-003997,housewares,93.02,1,2
2018-08,PROD-008661,baby,92.96,1,1
2018-08,PROD-019927,telephony,92.86,1,1
2018-08,PROD-013426,furniture_decor,92.85,1,1
2018-08,PROD-000376,bed_bath_table,92.76,1,1
2018-08,PROD-022478,health_beauty,92.73,1,1
2018-08,PROD-014175,sports_leisure,92.72,1,1
2018-08,PROD-020349,sports_leisure,92.6,1,1
2018-08,PROD-003772,housewares,92.55,1,1
2018-08,PROD-001915,auto,92.41,1,1
2018-08,PROD-031287,computers_accessories,92.34,1,1
2018-08,PROD-018498,drinks,92.34,1,3
2018-08,PROD-009647,stationery,92.21,1,1
2018-08,PROD-032802,stationery,92.21,1,1
2018-08,PROD-000977,auto,92.2,1,1
2018-08,PROD-003753,furniture_living_room,92.1,1,1
2018-08,PROD-019354,health_beauty,91.92,1,1
2018-08,PROD-019052,furniture_decor,91.83,2,2
2018-08,PROD-018192,housewares,91.82,1,2
2018-08,PROD-026026,telephony,91.8,2,2
2018-08,PROD-013634,luggage_accessories,91.72,1,1
2018-08,PROD-011403,garden_tools,91.69,1,1
2018-08,PROD-027715,sports_leisure,91.69,1,1
2018-08,PROD-020991,housewares,91.67,1,1
2018-08,PROD-020368,bed_bath_table,91.62,1,1
2018-08,PROD-009327,luggage_accessories,91.51,1,1
2018-08,PROD-032331,perfumery,91.31,1,1
2018-08,PROD-016458,pet_shop,91.16,1,1
2018-08,PROD-000548,toys,91.06,2,2
2018-08,PROD-024551,watches_gifts,91.06,2,2
2018-08,PROD-016700,electronics,90.98,2,2
2018-08,PROD-003536,construction_tools_construction,90.96,1,3
2018-08,PROD-012709,telephony,90.89,1,1
2018-08,PROD-020511,bed_bath_table,90.73,1,1
2018-08,PROD-025313,luggage_accessories,90.6,1,1
2018-08,PROD-032800,cool_stuff,90.59,1,1
2018-08,PROD-030525,perfumery,90.5,2,2
2018-08,PROD-023438,health_beauty,90.49,1,1
2018-08,PROD-017181,sports_leisure,90.44,3,3
2018-08,PROD-006738,housewares,90.38,2,2
2018-08,PROD-011879,bed_bath_table,90.17,1,1
2018-08,PROD-017191,bed_bath_table,90.17,1,1
2018-08,PROD-008044,furniture_decor,90.0,1,1
2018-08,PROD-026222,sports_leisure,89.81,1,1
2018-08,PROD-007227,baby,89.65,1,1
2018-08,PROD-024417,computers_accessories,89.62,1,1
2018-08,PROD-009427,bed_bath_table,89.58,1,1
2018-08,PROD-009563,bed_bath_table,89.58,1,1
2018-08,PROD-012034,health_beauty,89.58,1,1
2018-08,PROD-013738,sports_leisure,89.58,1,1
2018-08,PROD-007326,telephony,89.58,2,2
2018-08,PROD-004383,computers_accessories,89.48,1,1
2018-08,PROD-017176,bed_bath_table,89.31,1,1
2018-08,PROD-019043,unknown,89.31,1,1
2018-08,PROD-000015,housewares,89.3,1,1
2018-08,PROD-007193,telephony,89.3,1,2
2018-08,PROD-031436,luggage_accessories,89.3,1,1
2018-08,PROD-007390,bed_bath_table,89.28,1,1
2018-08,PROD-000571,signaling_and_security,89.21,1,1
2018-08,PROD-018682,construction_tools_lights,89.21,1,1
2018-08,PROD-030485,home_construction,89.21,1,1
2018-08,PROD-001728,stationery,89.16,2,4
2018-08,PROD-024394,auto,89.15,1,1
2018-08,PROD-006272,bed_bath_table,89.11,1,1
2018-08,PROD-000260,electronics,89.08,1,1
2018-08,PROD-002540,furniture_decor,88.97,1,1
2018-08,PROD-029263,computers_accessories,88.87,1,1
2018-08,PROD-017660,garden_tools,88.86,1,1
2018-08,PROD-014891,baby,88.78,2,2
2018-08,PROD-009149,construction_tools_construction,88.72,1,1
2018-08,PROD-022491,fashion_bags_accessories,88.71,1,1
2018-08,PROD-026416,health_beauty,88.67,1,1
2018-08,PROD-026466,furniture_decor,88.62,1,1
2018-08,PROD-008336,furniture_decor,88.61,1,1
2018-08,PROD-026458,bed_bath_table,88.61,1,1
2018-08,PROD-017908,bed_bath_table,88.6,1,1
2018-08,PROD-004019,pet_shop,88.58,1,1
2018-08,PROD-012451,auto,88.56,2,2
2018-08,PROD-021051,bed_bath_table,88.5,1,1
2018-08,PROD-026633,sports_leisure,88.5,1,1
2018-08,PROD-001526,perfumery,88.49,1,1
2018-08,PROD-009264,computers_accessories,88.49,1,1
2018-08,PROD-014446,auto,88.49,1,1
2018-08,PROD-000879,signaling_and_security,88.48,1,2
2018-08,PROD-008106,computers_accessories,88.47,2,2
2018-08,PROD-028184,computers_accessories,88.3,2,2
2018-08,PROD-013213,musical_instruments,88.29,1,1
2018-08,PROD-010618,health_beauty,88.28,1,1
2018-08,PROD-016486,home_appliances,88.19,1,1
2018-08,PROD-021814,bed_bath_table,88.19,1,1
2018-08,PROD-026849,furniture_decor,88.19,1,1
2018-08,PROD-005526,bed_bath_table,88.17,1,1
2018-08,PROD-011939,bed_bath_table,88.17,1,1
2018-08,PROD-026327,books_general_interest,88.08,1,1
2018-08,PROD-014587,housewares,88.08,1,2
2018-08,PROD-002807,sports_leisure,88.06,1,1
2018-08,PROD-004356,kitchen_dining_laundry_garden_furniture,88.06,1,1
2018-08,PROD-025601,health_beauty,87.88,1,1
2018-08,PROD-003477,electronics,87.86,1,2
2018-08,PROD-029326,construction_tools_safety,87.83,1,1
2018-08,PROD-021206,bed_bath_table,87.81,1,1
2018-08,PROD-032667,auto,87.61,1,1
2018-08,PROD-004933,furniture_decor,87.59,1,1
2018-08,PROD-029544,perfumery,87.58,1,1
2018-08,PROD-014272,sports_leisure,87.52,1,1
2018-08,PROD-014369,sports_leisure,87.52,1,1
2018-08,PROD-021081,sports_leisure,87.52,1,1
2018-08,PROD-025445,bed_bath_table,87.42,1,1
2018-08,PROD-009565,baby,87.38,1,2
2018-08,PROD-015247,construction_tools_construction,87.3,1,1
2018-08,PROD-005750,baby,87.28,1,1
2018-08,PROD-010393,auto,87.27,1,1
2018-08,PROD-009838,auto,87.17,1,1
2018-08,PROD-012003,fashion_bags_accessories,87.07,1,1
2018-08,PROD-011772,electronics,87.0,2,2
2018-08,PROD-016719,sports_leisure,86.82,2,2
2018-08,PROD-017871,housewares,86.61,1,1
2018-08,PROD-007714,fixed_telephony,86.58,1,1
2018-08,PROD-030431,stationery,86.58,1,1
2018-08,PROD-015569,sports_leisure,86.5,1,1
2018-08,PROD-030478,watches_gifts,86.41,1,1
2018-08,PROD-021682,bed_bath_table,86.35,1,1
2018-08,PROD-026707,computers_accessories,86.31,1,1
2018-08,PROD-002266,computers_accessories,86.28,1,1
2018-08,PROD-012456,auto,86.22,2,2
2018-08,PROD-005508,kitchen_dining_laundry_garden_furniture,86.15,1,1
2018-08,PROD-018134,auto,86.06,1,1
2018-08,PROD-001172,food,86.05,1,1
2018-08,PROD-017403,garden_tools,85.99,1,1
2018-08,PROD-011593,housewares,85.86,1,3
2018-08,PROD-025969,sports_leisure,85.81,1,1
2018-08,PROD-026382,watches_gifts,85.81,1,1
2018-08,PROD-029675,perfumery,85.79,1,1
2018-08,PROD-005374,telephony,85.78,2,2
2018-08,PROD-009006,auto,85.76,2,2
2018-08,PROD-023941,food_drink,85.72,2,2
2018-08,PROD-002294,bed_bath_table,85.7,1,1
2018-08,PROD-019298,bed_bath_table,85.7,1,1
2018-08,PROD-029548,bed_bath_table,85.7,1,1
2018-08,PROD-008058,bed_bath_table,85.62,1,1
2018-08,PROD-008908,toys,85.58,1,1
2018-08,PROD-026844,computers_accessories,85.57,1,1
2018-08,PROD-002218,musical_instruments,85.55,1,1
2018-08,PROD-010240,bed_bath_table,85.55,1,1
2018-08,PROD-008024,health_beauty,85.52,1,2
2018-08,PROD-011633,health_beauty,85.49,1,1
2018-08,PROD-021224,health_beauty,85.49,1,1
2018-08,PROD-029155,computers_accessories,85.49,1,1
2018-08,PROD-032042,fashion_bags_accessories,85.47,1,1
2018-08,PROD-012815,health_beauty,85.46,1,1
2018-08,PROD-003667,home_appliances,85.27,1,1
2018-08,PROD-018760,computers_accessories,85.26,1,1
2018-08,PROD-001498,electronics,85.15,2,2
2018-08,PROD-021421,bed_bath_table,85.13,1,1
2018-08,PROD-006491,watches_gifts,85.02,2,2
2018-08,PROD-032950,computers_accessories,85.0,2,2
2018-08,PROD-025826,auto,84.96,1,1
2018-08,PROD-014491,telephony,84.96,2,2
2018-08,PROD-032477,electronics,84.82,3,3
2018-08,PROD-024762,health_beauty,84.78,1,1
2018-08,PROD-029815,housewares,84.7,1,1
2018-08,PROD-028919,pet_shop,84.69,1,1
2018-08,PROD-015683,housewares,84.67,1,1
2018-08,PROD-025631,sports_leisure,84.65,1,1
2018-08,PROD-010990,bed_bath_table,84.64,1,1
2018-08,PROD-032196,bed_bath_table,84.64,1,1
2018-08,PROD-010525,fashion_bags_accessories,84.58,1,1
2018-08,PROD-027209,watches_gifts,84.58,1,1
2018-08,PROD-020951,computers_accessories,84.56,1,1
2018-08,PROD-028102,health_beauty,84.54,1,1
2018-08,PROD-013984,books_general_interest,84.46,1,1
2018-08,PROD-016798,auto,84.44,1,1
2018-08,PROD-018780,auto,84.44,1,1
2018-08,PROD-020635,furniture_decor,84.36,1,1
2018-08,PROD-031482,sports_leisure,84.34,1,2
2018-08,PROD-011577,construction_tools_construction,84.33,1,1
2018-08,PROD-003684,health_beauty,84.3,1,1
2018-08,PROD-030349,baby,84.28,1,1
2018-08,PROD-032371,bed_bath_table,84.19,1,1
2018-08,PROD-014527,bed_bath_table,84.17,1,1
2018-08,PROD-002779,electronics,84.14,1,1
2018-08,PROD-001394,construction_tools_construction,84.0,1,4
2018-08,PROD-007951,housewares,83.96,2,2
2018-08,PROD-018721,housewares,83.87,1,1
2018-08,PROD-014259,stationery,83.76,2,2
2018-08,PROD-024273,construction_tools_construction,83.73,1,1
2018-08,PROD-030685,computers_accessories,83.73,1,1
2018-08,PROD-023249,bed_bath_table,83.7,1,2
2018-08,PROD-013173,computers_accessories,83.66,2,2
2018-08,PROD-014869,stationery,83.57,1,1
2018-08,PROD-014792,watches_gifts,83.56,1,1
2018-08,PROD-018321,electronics,83.55,1,1
2018-08,PROD-007102,telephony,83.54,2,2
2018-08,PROD-004614,health_beauty,83.45,1,1
2018-08,PROD-018927,computers_accessories,83.45,1,1
2018-08,PROD-022717,computers_accessories,83.45,1,1
2018-08,PROD-022981,furniture_decor,83.45,1,1
2018-08,PROD-015483,bed_bath_table,83.29,1,1
2018-08,PROD-027863,party_supplies,83.22,1,1
2018-08,PROD-026031,furniture_decor,83.17,1,1
2018-08,PROD-006264,bed_bath_table,83.15,1,1
2018-08,PROD-011587,pet_shop,83.12,1,1
2018-08,PROD-026732,fashion_sport,83.05,1,1
2018-08,PROD-006193,toys,83.04,1,1
2018-08,PROD-023905,electronics,83.03,1,1
2018-08,PROD-027276,sports_leisure,83.0,1,2
2018-08,PROD-030148,health_beauty,82.97,1,1
2018-08,PROD-030868,bed_bath_table,82.96,1,1
2018-08,PROD-005593,auto,82.95,1,1
2018-08,PROD-003509,health_beauty,82.91,1,1
2018-08,PROD-007038,furniture_decor,82.86,1,1
2018-08,PROD-016372,watches_gifts,82.79,1,1
2018-08,PROD-029212,pet_shop,82.75,1,1
2018-08,PROD-011885,computers_accessories,82.68,1,1
2018-08,PROD-013692,health_beauty,82.65,1,1
2018-08,PROD-025927,sports_leisure,82.6,1,1
2018-08,PROD-029169,bed_bath_table,82.57,1,1
2018-08,PROD-009486,bed_bath_table,82.56,1,1
2018-08,PROD-028638,kitchen_dining_laundry_garden_furniture,82.4,1,1
2018-08,PROD-009046,baby,82.35,1,1
2018-08,PROD-018408,bed_bath_table,82.33,1,1
2018-08,PROD-003489,bed_bath_table,82.32,1,2
2018-08,PROD-021045,furniture_decor,82.25,1,1
2018-08,PROD-026656,cool_stuff,82.25,1,1
2018-08,PROD-004154,agro_industry_and_commerce,82.19,1,1
2018-08,PROD-006689,auto,82.17,3,3
2018-08,PROD-010929,sports_leisure,82.17,3,3
2018-08,PROD-009601,bed_bath_table,82.14,1,1
2018-08,PROD-016625,auto,82.12,1,1
2018-08,PROD-026386,home_construction,82.08,2,2
2018-08,PROD-029982,bed_bath_table,82.06,1,1
2018-08,PROD-028421,perfumery,81.99,1,1
2018-08,PROD-025442,sports_leisure,81.96,1,1
2018-08,PROD-017834,bed_bath_table,81.95,1,1
2018-08,PROD-002739,books_general_interest,81.94,1,1
2018-08,PROD-008679,toys,81.9,1,3
2018-08,PROD-003573,health_beauty,81.85,1,1
2018-08,PROD-014746,furniture_living_room,81.74,1,1
2018-08,PROD-030127,housewares,81.71,1,1
2018-08,PROD-007780,bed_bath_table,81.68,1,1
2018-08,PROD-005936,furniture_decor,81.66,1,2
2018-08,PROD-022947,sports_leisure,81.64,1,1
2018-08,PROD-009230,bed_bath_table,81.55,1,1
2018-08,PROD-002795,health_beauty,81.52,2,2
2018-08,PROD-029891,fashion_bags_accessories,81.47,1,1
2018-08,PROD-016796,food,81.46,1,1
2018-08,PROD-024468,musical_instruments,81.41,1,1
2018-08,PROD-002261,auto,81.28,1,2
2018-08,PROD-004780,furniture_decor,81.26,1,1
2018-08,PROD-007430,health_beauty,81.14,1,1
2018-08,PROD-005773,housewares,81.12,1,2
2018-08,PROD-012641,housewares,81.04,2,2
2018-08,PROD-022346,books_general_interest,80.93,1,1
2018-08,PROD-016240,sports_leisure,80.89,1,1
2018-08,PROD-020855,housewares,80.85,1,1
2018-08,PROD-015243,housewares,80.8,1,2
2018-08,PROD-020909,auto,80.71,1,1
2018-08,PROD-013328,construction_tools_safety,80.56,1,1
2018-08,PROD-000361,health_beauty,80.55,1,1
2018-08,PROD-010487,books_general_interest,80.52,1,1
2018-08,PROD-004462,electronics,80.5,2,2
2018-08,PROD-013610,books_technical,80.49,1,1
2018-08,PROD-022390,musical_instruments,80.45,1,1
2018-08,PROD-003990,health_beauty,80.34,1,1
2018-08,PROD-018684,computers_accessories,80.34,2,2
2018-08,PROD-014507,sports_leisure,80.29,1,1
2018-08,PROD-010227,stationery,80.27,1,1
2018-08,PROD-021759,sports_leisure,79.76,1,1
2018-08,PROD-025607,health_beauty,79.7,1,1
2018-08,PROD-010848,auto,79.61,1,1
2018-08,PROD-024037,bed_bath_table,79.61,1,1
2018-08,PROD-032355,fashion_bags_accessories,79.6,1,1
2018-08,PROD-010500,auto,79.54,1,1
2018-08,PROD-020622,auto,79.53,2,2
2018-08,PROD-003024,computers_accessories,79.51,1,1
2018-08,PROD-004197,computers_accessories,79.51,1,1
2018-08,PROD-030254,bed_bath_table,79.51,1,1
2018-08,PROD-030206,construction_tools_lights,79.44,1,1
2018-08,PROD-028896,health_beauty,79.37,1,1
2018-08,PROD-027001,furniture_decor,79.24,1,1
2018-08,PROD-009477,perfumery,79.23,1,1
2018-08,PROD-018148,sports_leisure,79.23,1,1
2018-08,PROD-017056,pet_shop,79.14,1,1
2018-08,PROD-017956,housewares,79.14,1,1
2018-08,PROD-026413,bed_bath_table,79.14,1,1
2018-08,PROD-023048,health_beauty,79.08,1,1
2018-08,PROD-014039,auto,79.04,1,1
2018-08,PROD-008471,bed_bath_table,78.98,1,1
2018-08,PROD-027097,sports_leisure,78.96,1,2
2018-08,PROD-020841,auto,78.94,1,1
2018-08,PROD-013923,fashion_bags_accessories,78.89,1,1
2018-08,PROD-003282,auto,78.83,1,1
2018-08,PROD-023248,auto,78.83,1,1
2018-08,PROD-019905,auto,78.7,1,1
2018-08,PROD-032697,toys,78.64,1,1
2018-08,PROD-029789,computers_accessories,78.62,1,1
2018-08,PROD-003987,small_appliances_home_oven_and_coffee,78.52,1,1
2018-08,PROD-018569,electronics,78.51,1,1
2018-08,PROD-004894,furniture_decor,78.47,1,1
2018-08,PROD-000809,baby,78.42,1,1
2018-08,PROD-001825,pet_shop,78.42,1,1
2018-08,PROD-002976,electronics,78.42,1,1
2018-08,PROD-011731,garden_tools,78.42,1,1
2018-08,PROD-012362,auto,78.42,1,1
2018-08,PROD-014859,sports_leisure,78.42,1,1
2018-08,PROD-019939,health_beauty,78.41,1,1
2018-08,PROD-019030,bed_bath_table,78.39,1,3
2018-08,PROD-009968,toys,78.32,1,2
2018-08,PROD-019093,computers_accessories,78.32,1,1
2018-08,PROD-020901,bed_bath_table,78.27,1,1
2018-08,PROD-005281,health_beauty,78.24,3,3
2018-08,PROD-009645,sports_leisure,78.22,1,1
2018-08,PROD-019434,health_beauty,78.22,1,1
2018-08,PROD-003628,baby,78.21,1,1
2018-08,PROD-032782,baby,78.21,1,1
2018-08,PROD-000753,home_construction,78.19,1,1
2018-08,PROD-009803,sports_leisure,78.12,1,1
2018-08,PROD-030951,bed_bath_table,78.03,1,1
2018-08,PROD-018639,health_beauty,78.02,1,1
2018-08,PROD-000778,bed_bath_table,77.98,1,2
2018-08,PROD-028529,costruction_tools_garden,77.62,1,1
2018-08,PROD-008592,auto,77.6,1,1
2018-08,PROD-000924,stationery,77.51,1,1
2018-08,PROD-022739,bed_bath_table,77.51,1,1
2018-08,PROD-002988,health_beauty,77.41,1,1
2018-08,PROD-030914,telephony,77.37,1,1
2018-08,PROD-026494,construction_tools_construction,77.32,1,1
2018-08,PROD-009785,luggage_accessories,77.25,1,1
2018-08,PROD-021868,computers_accessories,77.25,1,1
2018-08,PROD-028909,housewares,77.25,1,1
2018-08,PROD-010031,unknown,77.21,1,1
2018-08,PROD-030663,bed_bath_table,77.2,1,1
2018-08,PROD-031616,bed_bath_table,77.2,1,1
2018-08,PROD-021689,electronics,77.09,1,1
2018-08,PROD-009951,pet_shop,76.98,1,1
